,A,B,C,D,E,F,G,H,I,J,À˘ Ù¿‡±
926,0,0.500679375,0.57430355,0.905495704,0.911839504,0.590874507,0.750767559,0.036669878,0.58186182,0.696524057,3
927,0.073339784,0,0.835778248,0.580782808,0.007245103,0.275164657,0.437197969,0.165713708,0.219911575,0.685526332,1
928,0.463050756,0.422594974,0.171968756,0,0,0,0,0.339277301,0.772481335,0.142929165,1
929,0.09114325,0.260358053,0.082882888,0.214466083,0.82336388,0.656470178,0.70949701,0.540055636,0.462611452,0.132923522,3
930,0.223280553,0,0.562656415,0.620905063,0.350595586,0.212551808,0.07454694,0,0,0,1
931,0.264220118,0,0,0,0.173130185,0.285667091,0.339327153,0,0,0,1
932,0,0.026543553,0,0.148708594,0.136496398,0,0,0,0,0,1
933,0.259774318,0.219027655,0.50842376,0.388187619,0,0,0,0,0,0.124766883,1
934,0.122243013,0.406790644,0.643696696,0.472786671,0.582801964,0.583780738,0.125095384,0,0.200967054,0,1
935,0.22495885,0.116963106,0.329582493,0,0.167074823,0.24453519,0,0,0,0.384668396,1
936,0.608552625,0.184340405,0,0,0.683853687,0.389042104,0.335929877,0.003663487,0.572701037,0.03001207,1
937,0,0.190089018,0,0,0.057539831,0.374871709,0.718858933,0,0.76312254,0.224314952,1
938,0.229131638,0.469593963,0,0,0.5147285,0.522092074,0.203259759,0.107796791,0.122150676,0.219996957,1
939,0.358912078,0.102890858,0.22211322,0.693748365,0.270032088,0.657427066,0,0.882465098,0.213984,0.527698746,2
940,0.514587927,0.076166973,0.190064998,0.046738824,0.572924487,0.73060032,0.374566071,0.331432547,0.299749951,0.622736569,2
941,0,0.064611155,0.40014554,0.789388713,0.675503194,0.35717936,0.244461451,0.523065418,0.465045184,0,3
942,0.768652034,0.654533175,0.965603633,0.418395293,0,0.456348436,0.967641745,0.857630482,0.342130752,0.777623406,0
943,0.218087611,0.188347254,0.081626443,0.302595362,0.418995443,0.706429872,0.974061225,0.658079999,0.970040523,0.717608909,0
944,0.820261612,0.074924752,0.228337206,0.201919579,0.95472251,0.365844944,0.868182061,0.08070359,0.021487425,0.063035045,2
945,0.331607897,0.327092235,0.194840854,0.322187058,0.51355922,0.442846888,0.663736373,0.102860188,0.73951787,0.816276203,3
946,0.844727877,0.478131177,0.388426179,0.868185064,0.758818738,0.185446655,0.541273393,0.59915951,0.889789487,0.333456491,3
947,0.721779025,0.199848892,0.156990343,0.60456896,0.070782075,0.566739098,0.068784972,0.552965257,0.935929975,0.932694151,0
948,0.503564516,0.880288756,0.123271675,0.386452687,0.833829319,0.708665269,0.401830426,0.654485637,0.569289352,0.118647486,3
949,0.794129319,0.139002132,0.691779067,0.514475063,0.446687095,0.823155022,0.549018015,0.879375623,0.358733851,0.420212054,2
950,0.111983655,0.870186227,0.480652069,0.166464277,0.045486848,0.197499114,0.832134139,0.915018203,0.909718915,0.167907121,0
951,0.182347603,0.166987132,0.203892696,0.31166029,0.025591326,0.787374142,0.240059074,0.440109638,0.613681744,0,1
952,0,0.151853809,0.457493753,0.087162492,0.061165634,0.472516918,0.390798852,0.233755021,0.420766161,0.076315753,1
953,0.453613835,0.407646491,0.906909278,0,0.018888579,0.158605015,0.507851458,0.287407788,0.659909181,0.112263584,0
954,0.014640039,0.152457898,0.527885865,0.594438101,0.525053586,0.657490697,0.550553801,0.276538486,0.657907163,0.506807855,3
955,0.879774944,0.745214871,0.664692083,0.208556721,0.950685569,0.016336022,0.219836156,0.872358657,0.30699094,0.571699959,2
956,0.485276885,0.969208416,0.972182772,0.916548369,0.232721997,0.459982674,0.518788114,0.791745864,0.76577878,0.587730365,0
957,0.660643225,0.392267991,0.407218502,0.936801847,0.094087899,0.504005675,0.725325532,0.044338071,0.800637752,0.763207985,0
958,0.637241878,0.860697411,0.358842633,0.86158247,0.215067907,0.123286356,0.537002085,0.425453515,0.23910851,0.519988114,2
959,0.622191132,0.826158774,0.205241815,0.504149845,0.431668225,0.898708849,0.584653927,0.669906936,0.819782022,0.239937874,0
960,0.626535538,0.293360781,0.0871804,0.818026921,0.735623815,0.642358855,0.133929218,0.804218008,0.069971144,0.530216593,2
961,0.535991154,0.099937249,0.22854328,0.618867712,0.337596473,0.742838659,0.67022989,0.187273172,0.250348556,0.300878227,2
962,0.779426537,0.545012926,0.080643828,0.249423154,0.176176239,0.455737122,0,0.304572308,0.530207501,0.036637613,1
963,0.041673613,0.339192511,0.309831671,0.122275875,0.308532099,0.07892276,0.682079894,0.14465996,0.383649361,0.374648179,1
964,0.55645559,0,0.567829455,0,0,0.47396136,0.296506258,0.114551317,0.684816084,0,1
965,0.373309144,0,0.36267145,0,0.63613263,0.546246944,0.281615589,0.354377511,0.23594363,0,1
966,0.540352647,0.666855214,0.122937767,0.596953675,0.23022868,0.262923529,0.548813402,0.575625421,0,0.656987983,2
967,0.525650444,0.385560578,0.82092063,0.653332787,0.122218819,0.580091199,0.044362644,0.181691631,0,0,2
968,0.40796663,0,0,0.650915751,0,0,0.416438237,0.193655457,0,0.428069749,1
969,0.697737248,0.677814675,0,0.461675886,0,0.315213782,0.478119842,0.498032996,0,0,1
970,0.39674197,0.498128569,0.48604193,0.061754022,0.332991281,0,0.006949314,0,0,0.353244971,1
971,0.096930735,0,0.418571628,0.269696704,0.467560921,0.005578481,0,0,0,0.307243692,1
972,0,0.201671414,0.346284377,0,0,0.004563124,0,0.756558273,0.570271782,0.675323389,1
973,0.57703869,0.64594777,0.693957749,0.529224453,0.515563938,0,0.140973888,0.433360892,0,0.237986607,2
974,0.303856367,0.294242896,0,0.211346364,0,0,0.748224517,0,0.342472203,0.424015694,1
975,0.868208574,0.810366992,0.495298968,0.276121121,0.102209327,0.25614764,0.811131143,0.705263946,0.284866444,0.710688544,0
976,0.64921934,0.487925912,0.310303021,0.561505673,0.823612641,0.624468824,0,0.254569607,0.379565346,0.400620396,2
977,0.728456071,0.427742276,0.911971577,0.30650095,0.533212618,0.788894706,0.564564177,0,0.175653665,0.047607953,2
978,0.860758015,0.372669398,0.421965148,0.016624402,0,0.712313836,0.052362215,0.263633072,0.527988461,0.841714262,0
979,0.890079038,0.384366121,0.048851308,0.101908701,0.121500727,0.276290181,0.825830981,0.393601854,0.491788734,0.115628946,0
980,0,0,0.28292703,0.114081445,0.304670397,0,0,0.383538822,0.443018564,0,1
981,0,0.061180673,0.641287005,0.639738975,0.733328931,0.148071135,0.510348312,0.163001937,0.324534207,0.38111402,1
982,0.163599075,0.720015717,0.296189633,0.431472253,0.755212098,0,0.035827705,0.691868648,0.250949085,0.031252358,1
983,0.046639432,0.414058227,0.515141794,0.226161574,0.510027097,0.185904816,0.478574975,0,0.478303368,0.45948713,1
984,0.404029329,0,0,0.556356284,0,0,0.390302061,0.47781539,0.687202604,0,1
985,0.260176893,0.074001787,0.510853198,0,0,0,0.230977111,0,0.138724589,0.089922892,1
986,0.878278043,0.11231741,0.121469878,0.613773433,0.769835963,0.751938674,0.294598848,0.080946016,0.28385973,0.044624983,2
987,0.449364613,0,0.834934601,0.816259964,0.092623776,0.26361866,0.844389792,0,0.019454921,0.551738003,2
988,0.523107664,0.575468074,0.221683729,0,0.166072495,0.27210883,0.644720287,0.20889695,0.621266303,0.714979056,0
989,0.170355473,0.278009713,0.802963808,0.246560648,0.585478259,0.904439006,0.73043158,0.383486555,0.742308366,0.081430021,3
990,0.441703546,0.074360506,0.908585542,0.325787531,0.08701795,0.699272829,0.50227887,0.851192321,0.946829692,0.617743469,0
991,0.694478077,0.773301948,0,0.463838906,0,0.513475197,0.493341356,0.757960057,0.05558243,0.275157771,0
992,0.60121067,0.168666085,0.388503429,0.13923516,0.389092872,0.101502509,0.767540163,0.330606349,0.765375209,0.70719928,3
993,0.14789395,0.601786005,0.798974796,0.277335904,0.745533988,0.224865124,0.176482237,0.573871525,0.388995493,0.39698538,3
994,0.607540788,0.551371451,0.133559388,0.346536268,0.113975341,0.877305433,0.831178415,0.560878258,0.203517723,0.74163879,0
995,0.048940089,0.583160957,0.259844861,0.365914275,0.558837794,0.329381171,0.684510713,0.340580002,0.616928133,0.366286556,3
996,0.0410911,0.143075403,0.120183191,0.299914887,0.067322065,0.502403796,0.047296961,0.23978313,0,0.708301657,1
997,0.646743365,0.764205962,0.80002863,0.155093171,0.472777895,0.647815431,0.565263128,0.240240289,0.891018976,0.664421536,0
998,0.144219344,0.188754773,0.742772243,0.197893249,0.057626244,0.440358755,0.404456697,0.110625142,0.941998331,0.637747837,0
999,0.928384818,0.321749138,0.499425556,0.480007468,0.520795422,0.455620655,0.59407286,0.746512368,0.055784322,0.262560852,2
1000,0.820450202,0.256527854,0.025902173,0.781847446,0.530126159,0.281292873,0.645573461,0.034306914,0.867946584,0.962337257,3
1001,0.02046959,0.442693953,0.724777637,0.945736602,0,0.782059922,0.821579549,0.549559853,0.786567061,0.583406409,0
1002,0.395403125,0.322354029,0.554388816,0.712955042,0.263237769,0.38464047,0.809300262,0.707492044,0.507881709,0.771068046,0
1003,0.898718996,0.088936982,0.138103339,0.034782934,0.210612867,0.382513295,0.777816204,0.078108906,0.546915151,0.685184427,0
1004,0.901813946,0.432121577,0.431266055,0.316822624,0.388493693,0.816868975,0.042992864,0.613887825,0.357635914,0.356835748,2
1005,0.707557063,0.535398577,0.300187752,0.611553955,0.070170129,0.31109447,0.368576271,0.94865058,0.509865257,0.090959597,0
1006,0.220380233,0.30537336,0.964577721,0.118702872,0.860540777,0.157425182,0.273644031,0.856051957,0.748777289,0.334267409,3
1007,0.394105181,0.706520126,0.761160443,0.466855055,0.707595839,0.65949498,0.806276197,0.248975819,0.702251177,0.189325386,3
1008,0.665749803,0.526480083,0.517131791,0.49774879,0.351340742,0.94176492,0.090115708,0.696871743,0.344998916,0.813122254,2
1009,0.533906129,0.407797675,0.958129016,0.190332419,0.084430789,0.101903236,0.214658474,0.321954616,0.057021865,0.713021563,1
1010,0.411136887,0.087891491,0.650130273,0.153881526,0.805147579,0.132561446,0.311731748,0.927411019,0.888418589,0.216596178,3
1011,0.310888428,0.879106728,0.4483146,0.186035334,0.543259086,0.759670243,0.08345384,0.749470283,0.141477726,0.293582745,2
1012,0.153643365,0.096467146,0.50712245,0.443820286,0.262445956,0.266664622,0.507353487,0.632973933,0.814721895,0.590350675,0
1013,0.534539331,0.358867256,0.095644829,0.176417734,0.326998672,0.181016381,0.868836133,0.438119409,0.070806983,0.815974835,2
1014,0.084422799,0.522586386,0.718105041,0.238754369,0.334754296,0.758967901,0.555798126,0.163011761,0.389028111,0.84615936,0
1015,0.043233856,0.276993624,0.163757564,0.842575985,0.872565147,0.144745555,0.235938413,0,0.468341951,0.086685897,1
1016,0.393845357,0.555305531,0.08536543,0.745886576,0.053944354,0.663172483,0.021579584,0,0.834932795,0.765481907,0
1017,0.016710364,0,0.542306251,0.461735427,0.93773929,0.238869684,0.912288906,0.483789127,0.657103056,0.585135722,3
1018,0.81979382,0.132921928,0.261906667,0.296137426,0.070770977,0.79604637,0.762351682,0,0.226415979,0.545520136,0
1019,0.452045825,0.429533353,0.532856768,0.660400553,0.636083033,0.343612839,0,0.321469005,0,0,2
1020,0.747405858,0.021462642,0.325988823,0.44984641,0.787781117,0,0,0.397075669,0.740248213,0,3
1021,0.59178809,0.508941977,0.69254665,0.348808722,0.651340991,0.091925172,0,0.486425246,0.392056223,0.724318457,2
1022,0.692838422,0.345017327,0.410325555,0.095623916,0.456856733,0.285611156,0,0.624620819,0.130639183,0.289228276,1
1023,0.103595658,0.025712665,0.075846451,0.509478075,0.809100089,0.434210078,0.708396335,0.479492205,0.128826884,0.115660618,1
1024,0.677502977,0.526754671,0.153431848,0.495517613,0.736160997,0,0.011008047,0.732670767,0,0,2
1025,0.145400976,0.128381776,0.193135457,0.241555295,0,0.541622464,0.651541549,0,0.228840095,0.32858301,1
1026,0,0,0,0,0,0.32407372,0.114368613,0.015014211,0,0,1
1027,0,0.287510255,0.663449703,0.080982438,0.362895214,0,0,0.333367721,0,0.198854017,1
1028,0,0.590422213,0,0,0.500580418,0.360063853,0,0.291018277,0.085597608,0.346631612,1
1029,0,0.412345994,0.380580231,0.36832907,0,0,0.391928048,0,0.462115871,0.281661952,1
1030,0.377221383,0,0,0,0,0,0.100735671,0,0,0.257442319,1
1031,0.123185099,0,0,0,0.109435772,0,0.448732292,0.117132787,0.368500582,0,1
1032,0,0.197607148,0.43074886,0.453499873,0,0,0,0,0,0.267110759,1
1033,0,4.36E-06,0,0,3.25E-06,0,0.186494418,3.99E-06,2.73E-06,0,1
1034,0.34636202,0.41859846,0,0.334216054,0.071964689,0.441557362,0.402202722,0.608535599,0.294349771,0.098466618,1
1035,0.237363619,0.230815873,0,0,0.473070608,0,0.359649406,0.25427749,0.153538946,0,1
1036,0.429219358,0,0.446336396,0,0.502673447,0.309159577,0,0,0.443510124,0.056217422,1
1037,0.182438225,0.157558763,0.689130459,0.288051943,0.800725092,0,0.234960217,0.443693337,0.484030852,0.166038383,3
1038,0,0.412341556,0.784276268,0.729077738,0.250997792,0.490532278,0.690380397,0.037751264,0,0.314372441,2
1039,0.258764214,0.143211234,0.240307707,0.063951992,0.118129704,0.373164856,0.778461379,0.268921757,0.858023505,0.73033693,0
1040,0.730630783,0.131176623,0.335036116,0.53860208,0.536116643,0.67682771,0.539972956,0.600970884,0.018699731,0.351737973,2
1041,0.564418819,0.669867965,0.365927739,0.374087022,0.823982121,0.63687567,0,0.657562167,0.709102022,0.066581262,3
1042,0.42738235,0.846462803,0.510548015,0.667025599,0.189625913,0.74224194,0.915025053,0.205882831,0.604046576,0,0
1043,0.476980491,0.011141224,0.686865013,0.559636634,0.353178199,0.099783822,0.493438034,0.632917925,0,0.904608584,2
1044,0.202761856,0.686773993,0.842626757,0.448914713,0.396874921,0.02392393,0.942154299,0.784525905,0.746778012,0.655818044,0
1045,0.204732238,0.462216496,0.226722791,0.464447531,0.954202532,0,0.483776319,0.843797731,0.392516354,0.73934411,3
1046,0.430987447,0.119842935,0.956331699,0.372227197,0.617067554,0.319356158,0.401936877,0.138467604,0.536065655,0.443948568,3
1047,0.370746087,0.03615403,0.228717659,0.598660453,0.308582202,0.290279797,0.622241469,0.984396155,0.614720041,0.467914376,0
1048,0.071161114,0.982496019,0.023125689,0.012738344,0.704604907,0.767154452,0.902289283,0.648930843,0.103762987,0.362098695,2
1049,0.178078549,0.303282607,0.495544862,0.723634213,0.074415175,0.952541099,0.361327979,0.880037941,0.107298813,0.093612315,2
1050,0.314854657,0.893895604,0.603836908,0.564380543,0.08760987,0.933799723,0.457908804,0.089531881,0.383130144,0,0
1051,0.207378717,0.80972303,0.042006171,0.62920269,0.727315448,0.903384091,0.224832638,0.4339813,0.60147138,0.514163978,3
1052,0.196437988,0.281331101,0.699904506,0.473288844,0.198899679,0.640027165,0.69264111,0.472225437,0.336567587,0.95199771,0
1053,0.679881672,0.964492198,0.022059351,0.161706983,0.801173112,0.691979445,0.198456406,0.773965141,0.547023216,0.270685624,3
1054,0.791870185,0.115781477,0.240479813,0.946844857,0.082197381,0.543801381,0.298938331,0.483765828,0.40642764,0.162629139,0
1055,0.007605007,0,0,0.533348954,0.160379202,0.797327407,0.939831663,0.740657667,0.952735479,0.327443759,0
1056,0.337951763,0.131378456,0.716429218,0.157989137,0.00877221,0.183412126,0.154354868,0.799477491,0.340215875,0.05997757,1
1057,0.251313816,0.422814681,0.796103742,0.557876243,0.833117566,0.031202304,0.940904359,0.808671874,0.03209136,0.462561529,2
1058,0.707215768,0.958238902,0.150165197,0,0.866992191,0.051026333,0.877518278,0.638868017,0.51269248,0.495513155,3
1059,0.279720854,0.00997356,0.57959276,0.814954068,0.231560266,0.28001304,0.298110118,0.259104973,0.471703365,0.463404984,1
1060,0.701211992,0.16723922,0.219039515,0.647867953,0.694591745,0.557374659,0.052699737,0.588713853,0.260758403,0.647882975,2
1061,0.062307759,0.586431215,0.557426746,0.976003994,0.85330731,0.913550332,0.462424948,0.678658996,0.089723251,0.742023136,2
1062,0.385070335,0.680437256,0.623168999,0.814976219,0.837597969,0.273815699,0.063749589,0.706293687,0.68931106,0.815124843,3
1063,0.120895227,0.743887653,0.531976053,0,0.653331385,0.062213151,0.634209225,0.088848415,0,0.83314786,2
1064,0.013621551,0.571335556,0.171414028,0.735178118,0.602087718,0.70468718,0.320435814,0.72739774,0.383242473,0.596378898,2
1065,0.903159793,0.84336682,0.121140635,0.11447199,0.608905933,0.204829253,0.824243303,0.066198919,0.068028098,0.742993746,2
1066,0.053678582,0,0.191179285,0.062553984,0.446179253,0,0.181736537,0.387520212,0.2235651,0,1
1067,0.764483228,0.44363142,0.385007564,0.535830669,0.274502434,0.758521385,0.543800916,0.633164427,0.121417044,0.522356153,2
1068,0,0,0,0.102850442,0.366448,0.160571527,0.353341175,0,0.244369035,0.447570523,1
1069,0.298180137,0.284820323,0.628072344,0.276430393,0.002954472,0,0,0,0,0.123833648,1
1070,0,0.118913674,0.150759843,0.414269784,0.350631559,0,0,0.414080519,0,0.315107545,1
1071,0,0.049815704,0,0.077035811,0.319286575,0,0,0,0.115529611,0.346271425,1
1072,0.501746232,0,0.499894486,0.11207891,0.815942795,0.638016581,0.3848445,0.224428936,0.217065102,0.302901403,2
1073,0.597661674,0.442033104,0.788087973,0.566394324,0,0.412184973,0.688405139,0.637438052,0.334370738,0,0
1074,0,0,0.134755067,0,0,0.597704447,0.448237351,0.677357773,0.567118746,0.090009692,1
1075,0.097811665,0.559331553,0.091147812,0.919782373,0.929036239,0.316508973,0.894735869,0.038610227,0.353834806,0.156240769,3
1076,0.259040468,0.193199904,0,0,0.597470734,0.192612823,0.439430524,0.349149058,0.449421392,0.386975763,1
1077,0.006264214,0.221669751,0.120864445,0,0,0,0.750451697,0.710663609,0.325998674,0.745453614,1
1078,0.480511883,0,0.267370552,0.519524045,0.211706486,0.41257052,0,0.145415425,0.195566481,0.230157993,1
1079,0.063772998,0.746201957,0.464197256,0.524266318,0.876884802,0.696166091,0.423058326,0.817487776,0.060067689,0.675100962,2
1080,0.165711979,0,0.543444873,0.234057277,0,0.067614854,0,0.226421276,0,0.170723626,1
1081,0.780191485,0.326737849,0.612192208,0.711499529,0.623216094,0.497935197,0,0.24969612,0,0.150302912,2
1082,0,0.120737129,0.225302572,0,0.293665151,0.118987831,0.705487823,0.722519972,0.447320772,0.72341692,1
1083,0.631027257,0.460545394,0,0.597804684,0.421940798,0.596320051,0.126376908,0.609798431,0,0.375980098,2
1084,0.254043984,0.84088743,0.728202989,0.520097468,0.330960609,0.489197101,0.591334095,0.611207262,0.138783917,0,2
1085,0.39431731,0.862046402,0.67901409,0.212289061,0.106942067,0.627036938,0.788511421,0.112021426,0.677303542,0.636795421,0
1086,0.367126765,0.133010182,0.729235637,0.383156713,0.777116099,0.655769665,0.842748023,0.834670598,0.764217851,0.36872279,3
1087,0.641218069,0.106493946,0.205934999,0,0.523503009,0.798094636,0.932424293,0.794278617,0.374197842,0.297064518,0
1088,0.966088231,0.770881698,0.285438494,0.485175781,0.358987672,0.582492767,0.140996549,0.319025472,0.436850881,0.354980198,2
1089,0.784076298,0,0.060254586,0.425290671,0.726998405,0.056464336,0.073615715,0.810228851,0.469837002,0.816404132,3
1090,0.859770708,0.469348443,0.377215279,0.725342477,0.268467036,0.782819135,0.234183574,0.937963568,0.632055583,0.406322724,0
1091,0.537504965,0.213194974,0,0.657981987,0.061934642,0.763064806,0.802592691,0.375178178,0.383594548,0.350423032,0
1092,0.440332379,0.250853061,0.693848435,0.538540674,0.450114816,0.194065911,0.162213869,0.33728577,0.75796041,0.183863578,3
